RA,Dec,Magnitude,Bayer,Full Bayer,English Name,Flamsteed
172.4208333333333,15.413333333333334,5.74,-,-,-,85-Leo
172.55,54.361666666666665,6.41,-,-,-,-
172.40833333333333,-24.46333333333333,5.76,-,-,-,-
172.95833333333334,81.12722222222222,6.15,-,-,-,-
172.60416666666669,46.6575,6.35,-,-,-,-
172.6291666666667,43.17333333333333,5.94,-,-,-,58-UMa
172.57500000000002,-3.0036111111111112,4.77,-,-,-,87-Leo
172.62083333333334,18.40972222222222,5.52,-,-,-,86-Leo
172.85,69.33111111111111,3.84,λ,λ-Dra,-,1-Dra
172.71666666666667,47.92916666666667,6.42,-,-,-,-
172.79166666666669,48.78916666666667,6.56,-,-,-,-
172.93333333333334,14.364444444444445,6.2,-,-,-,88-Leo
172.81250000000003,-61.27833333333333,6.38,-,-,-,-
173.08333333333334,61.0825,5.48,-,-,-,-
172.94583333333335,-20.776666666666667,6.24,-,-,-,-
172.9416666666667,-59.44222222222222,5.13,ο¹,ο¹-Cen,-,-
172.95000000000002,-59.51583333333333,5.15,ο²,ο²-Cen,-,-
173.06666666666666,-29.263333333333332,5.81,-,-,-,-
173.06666666666666,-29.261111111111113,5.64,-,-,-,-
173.09583333333333,-26.746666666666666,6.16,-,-,-,-
173.19583333333333,-7.8275,5.95,-,-,-,-
173.2,-40.436388888888885,5.64,-,-,-,-
173.07916666666668,-66.96222222222222,5.9,-,-,-,-
173.225,-31.08722222222222,5.04,-,-,-,-
173.25,-31.85777777777778,3.54,ξ,ξ-Hya,-,-
173.30833333333337,-16.280555555555555,6.05,-,-,-,-
173.48333333333335,36.815555555555555,6.4,-,-,-,-
173.40416666666667,-40.58694444444445,5.39,-,-,-,-
173.54166666666666,11.023611111111112,6.55,-,-,-,-
173.59166666666664,3.0599999999999996,5.77,-,-,-,89-Leo
173.67499999999998,16.796944444444446,5.95,-,-,-,90-Leo
173.76666666666668,54.78527777777778,5.63,-,-,-,-
173.62083333333334,-32.831388888888895,5.98,-,-,-,-
173.76250000000002,20.441388888888888,6.45,-,-,-,-
173.6875,-54.26416666666667,4.62,-,-,-,-
174.00833333333333,69.32277777777777,5.2,-,-,-,2-Dra
173.73333333333335,-49.13666666666666,5.5,-,-,-,-
173.80416666666667,-47.3725,5.71,-,-,-,-
173.92916666666667,10.911111111111111,6.56,-,-,-,-
174.07083333333333,27.78111111111111,5.8,-,-,-,-
173.97916666666669,-47.641666666666666,5.25,-,-,-,-
173.9416666666667,-63.01972222222222,3.13,λ,λ-Cen,-,-
174.16666666666666,-9.802222222222223,4.7,θ,θ-Crt,-,21-Crt
174.14583333333334,-33.57,5.74,-,-,-,-
174.16666666666666,-37.23777777777778,6.31,-,-,-,-
174.23333333333335,-0.8238888888888889,4.3,υ,υ-Leo,-,91-Leo
174.09166666666664,-61.05222222222222,5.83,-,-,-,-
174.25416666666666,-32.988055555555555,6.29,-,-,-,-
174.47083333333333,50.61833333333333,6.14,-,-,-,-
174.25,-61.28333333333333,5.15,-,-,-,-
174.38750000000002,-47.74722222222222,5.44,-,-,-,-
174.58333333333334,43.62555555555556,5.59,-,-,-,59-UMa
174.5375,8.884166666666665,6.17,-,-,-,-
174.3125,-75.89666666666668,5.65,π,π-Cha,-,-
174.6375,46.83416666666667,6.1,-,-,-,60-UMa
174.70416666666665,64.34694444444445,6.46,-,-,-,-
174.63333333333333,33.62555555555556,6.27,-,-,-,-
174.6125,8.134166666666665,5.36,ω,ω-Vir,-,1-Vir
174.59999999999997,-2.4361111111111113,6.22,-,-,-,-
174.45000000000002,-67.62027777777777,5.96,-,-,-,-
174.68333333333334,45.10861111111111,6.44,-,-,-,-
174.52916666666667,-61.82638888888889,5.15,-,-,-,-
174.66666666666666,-13.201944444444443,5.48,ι,ι-Crt,-,24-Crt
174.75,-24.72111111111111,6.42,-,-,-,-
174.9625,-14.46861111111111,6.21,-,-,-,-
174.95833333333334,-16.62027777777778,6.19,-,-,-,-
174.87083333333334,-65.39777777777779,5.17,-,-,-,-
175.11249999999998,57.970555555555556,6.37,-,-,-,-
175.05,-34.74472222222222,4.7,ο,ο-Hya,-,-
175.19583333333333,21.352777777777778,5.26,-,-,-,92-Leo
175.2625,34.20166666666667,5.33,-,-,-,61-UMa
175.17499999999998,-53.968611111111116,5.96,-,-,-,-
175.28333333333336,-29.19638888888889,6.44,-,-,-,-
175.22083333333333,-62.09,4.94,-,-,-,-
175.42916666666665,55.1725,6.27,-,-,-,-
175.39166666666668,31.746111111111112,5.73,-,-,-,62-UMa
175.32916666666665,-43.09583333333334,5.55,-,-,-,-
175.43333333333334,-32.499722222222225,5.22,-,-,-,-
175.61666666666665,66.745,5.3,-,-,-,3-Dra
175.52083333333331,22.210833333333333,6.59,-,-,-,-
175.5125,-20.29388888888889,6.22,-,-,-,-
175.25416666666666,-83.1,6.33,-,-,-,-
175.8625,-37.19027777777777,5.98,-,-,-,-
175.72916666666666,-79.30638888888889,6.39,-,-,-,-
175.97916666666666,-6.677222222222222,6.07,-,-,-,-
175.87916666666666,-62.489444444444445,5.03,-,-,-,-
176.05416666666665,25.21833333333333,6.02,-,-,-,-
175.96666666666667,-62.87833333333333,6.1,-,-,-,-
176.18749999999997,-18.350833333333334,4.73,ζ,ζ-Crt,-,27-Crt
176.32083333333333,8.258333333333333,4.85,ξ,ξ-Vir,-,2-Vir
176.3,-49.069722222222225,6.26,-,-,-,-
176.46249999999998,6.529444444444445,4.03,ν,ν-Vir,-,3-Vir
176.5125,47.779444444444444,3.71,χ,χ-UMa,-,63-UMa
176.42916666666665,-45.69,5.29,-,-,-,-
176.4,-66.7286111111111,3.64,λ,λ-Mus,-,-
176.72916666666669,55.62833333333333,5.27,-,-,-,-
176.625,-61.17833333333333,4.11,-,-,-,-
176.6291666666667,-40.50055555555556,4.91,-,-,-,-
176.77916666666664,-35.90694444444444,6.17,-,-,-,-
176.8125,-30.286944444444448,6.48,-,-,-,-
176.82916666666665,-57.69638888888888,5.41,-,-,-,-
176.99583333333334,20.218888888888888,4.53,-,-,-,93-Leo
176.975,8.245833333333332,5.32,-,-,-,4-Vir
177.09583333333336,-10.313333333333334,6.26,-,-,-,-
177.05833333333334,-66.81472222222222,4.72,μ,μ-Mus,-,-
177.15833333333333,14.284166666666666,5.88,-,-,-,-
177.1875,-26.749722222222225,5.11,-,-,-,-
177.25416666666663,-0.3186111111111111,6.15,-,-,-,-
177.2625,14.571944444444444,2.14,β,β-Leo,Denebola,94-Leo
177.30833333333334,16.24277777777778,6.04,-,-,-,-
177.42083333333332,34.931666666666665,5.7,-,-,-,-
177.42083333333332,-63.788333333333334,4.32,-,-,-,-
177.48333333333332,-70.22583333333334,4.97,-,-,-,-
177.57916666666668,-15.863888888888889,6.13,-,-,-,-
177.67083333333332,1.7647222222222223,3.61,β,β-Vir,-,5-Vir
177.6125,-62.64944444444444,5.7,-,-,-,-
177.6541666666667,-27.27777777777778,6.48,-,-,-,-
177.72916666666669,12.27888888888889,6.35,-,-,-,-
177.75833333333333,-5.333333333333333,5.64,-,-,-,-
177.7875,33.375,6.27,-,-,-,-
177.78333333333333,-45.17361111111111,4.46,-,-,-,-
177.8375,-12.187777777777779,6.35,-,-,-,-
177.92083333333332,-30.834999999999997,5.85,-,-,-,-
177.96249999999998,-65.20611111111111,4.9,-,-,-,-
178.24166666666667,37.718611111111116,6.45,-,-,-,-
178.04166666666669,-56.98777777777778,5.57,-,-,-,-
178.22500000000002,-33.908055555555556,4.28,β,β-Hya,-,-
178.35833333333332,-35.06666666666667,6.17,-,-,-,-
178.45416666666665,53.69472222222222,2.44,γ,γ-UMa,Phecda,64-UMa
178.45833333333331,0.5519444444444445,6.3,-,-,-,-
178.54583333333335,-57.41,6.06,-,-,-,-
178.60416666666669,-37.74888888888889,6.46,-,-,-,-
178.675,-25.71388888888889,5.3,-,-,-,-
178.7625,8.443888888888889,5.58,-,-,-,6-Vir
178.77083333333331,46.47694444444445,6.54,-,-,-,65-UMa
178.79583333333332,46.469722222222224,7.03,-,-,-,65-UMa
178.80833333333334,36.756388888888885,6.49,-,-,-,-
178.74583333333334,-63.278888888888886,5.91,-,-,-,-
178.91666666666666,15.646666666666667,5.53,-,-,-,95-Leo
178.91666666666666,-28.47694444444444,5.93,-,-,-,-
178.99166666666667,56.59861111111111,5.84,-,-,-,66-UMa
179.0,-17.15083333333333,5.18,η,η-Crt,-,30-Crt
178.975,-39.689166666666665,6.13,-,-,-,-
179.22083333333333,61.549166666666665,6.22,-,-,-,-
179.17916666666667,-47.072500000000005,6.26,-,-,-,-
179.2625,-33.31527777777777,6.21,-,-,-,-
179.30833333333334,40.343611111111116,6.62,-,-,-,-
179.41666666666666,-62.44888888888889,5.57,-,-,-,-
179.52916666666667,32.27388888888889,6.42,-,-,-,-
179.58333333333334,61.46472222222223,6.76,-,-,-,-
179.5625,-56.31722222222223,5.44,-,-,-,-
179.58333333333334,-40.947222222222216,6.79,-,-,-,-
179.69583333333333,-64.33916666666666,5.61,-,-,-,-
179.72500000000002,-25.90888888888889,6.43,-,-,-,-
179.7625,0.5305555555555556,6.17,-,-,-,-
179.82083333333333,33.1675,5.96,-,-,-,-
179.79166666666666,-51.696666666666665,6.05,-,-,-,-
179.90416666666667,-78.22194444444445,4.91,ε,ε-Cha,-,-
179.98749999999998,34.035,6.5,-,-,-,-
179.98333333333332,3.6552777777777776,5.37,-,-,-,7-Vir
180.07500000000002,80.85305555555556,6.17,-,-,-,-
180.18333333333334,-10.446111111111112,5.55,-,-,-,-
180.17499999999998,-21.83722222222222,6.28,-,-,-,-
180.2166666666667,6.614166666666667,4.66,π,π-Vir,-,8-Vir
180.2125,-19.65888888888889,5.26,-,-,-,-
180.25416666666666,-1.7680555555555555,6.31,-,-,-,-
180.37083333333337,-57.50361111111111,6.16,-,-,-,-
180.41250000000002,36.04194444444444,5.59,-,-,-,-
180.525,43.04555555555555,5.21,-,-,-,67-UMa
180.58333333333337,-85.63166666666666,6.05,-,-,-,-
180.61666666666667,-71.4888888888889,6.42,-,-,-,-
180.65416666666667,-69.19222222222223,5.89,-,-,-,-
180.71249999999998,-7.683611111111111,6.22,-,-,-,-
180.75416666666666,-63.312777777777775,4.33,θ¹,θ¹-Cru,-,-
180.91250000000002,-42.43416666666666,5.15,-,-,-,-
180.93333333333334,-74.21388888888889,6.44,-,-,-,-
181.06666666666666,21.459166666666665,5.87,-,-,-,2-Com
181.07916666666665,-63.16555555555556,4.72,θ²,θ²-Cru,-,-
181.15833333333333,-68.32916666666667,5.35,-,-,-,-
181.1916666666667,-76.51916666666666,5.04,κ,κ-Cha,-,-
181.11666666666667,85.58722222222222,6.27,-,-,-,-
181.23749999999998,-60.969166666666666,5.96,-,-,-,-
181.3,8.733055555555556,4.12,ο,ο-Vir,-,9-Vir
181.3125,76.90583333333333,5.8,-,-,-,-
181.41250000000002,62.933055555555555,6.13,-,-,-,-
181.47083333333333,-65.54722222222222,6.33,-,-,-,-
181.48333333333335,-35.693888888888885,6.23,-,-,-,-
181.49583333333334,-3.131666666666667,6.37,-,-,-,-
181.57916666666665,-68.65083333333334,6.23,-,-,-,-
181.5958333333333,-65.70916666666668,6.06,-,-,-,-
181.71666666666667,-64.61361111111111,4.15,η,η-Cru,-,-
181.95416666666668,-75.36694444444444,5.18,-,-,-,-
182.02083333333331,-50.66138888888889,4.47,-,-,-,-
182.01666666666665,-50.763333333333335,6.37,-,-,-,-
182.05833333333334,-48.69277777777778,5.34,-,-,-,-
182.0875,-50.722500000000004,2.6,δ,δ-Cen,-,-
182.09999999999997,-60.84722222222222,6.22,-,-,-,-
182.09999999999997,-24.728888888888886,4.02,α,α-Crv,-,1-Crv
182.22083333333333,-44.32611111111112,5.75,-,-,-,-
182.225,-41.231388888888894,5.48,-,-,-,-
182.42083333333332,1.8977777777777778,5.95,-,-,-,10-Vir
182.44583333333333,74.6613888888889,6.35,-,-,-,-
182.50833333333333,-34.705000000000005,6.17,-,-,-,-
182.5125,5.8069444444444445,5.72,-,-,-,11-Vir
182.52916666666664,-22.619722222222222,3.0,ε,ε-Crv,-,2-Crv
182.63750000000002,-37.87027777777778,6.06,-,-,-,-
182.62916666666666,16.809166666666666,6.39,-,-,-,3-Com
182.69166666666666,27.281388888888888,6.01,-,-,-,-
182.76666666666668,-61.277499999999996,6.08,-,-,-,-
182.7625,-23.602500000000003,5.46,-,-,-,3-Crv
182.75833333333333,-45.422777777777775,6.61,-,-,-,-
182.87916666666666,-51.35944444444445,6.23,-,-,-,-
182.91250000000002,-52.368611111111115,3.96,ρ,ρ-Cen,-,-
182.75,81.71000000000001,6.0,-,-,-,-
182.96249999999998,25.87027777777778,5.66,-,-,-,4-Com
182.93333333333334,57.05444444444444,6.43,-,-,-,68-UMa
183.00416666666663,28.53611111111111,6.49,-,-,-,-
183.0375,20.541944444444447,5.57,-,-,-,5-Com
183.09166666666667,-62.950833333333335,5.92,-,-,-,-
183.19166666666666,-70.15194444444445,6.17,-,-,-,-
183.0458333333333,77.61638888888888,5.14,-,-,-,-
183.30416666666665,-34.12555555555556,6.5,-,-,-,-
183.35416666666666,-38.92916666666667,5.76,-,-,-,-
183.47916666666669,-78.5736111111111,6.35,-,-,-,-
183.35416666666666,10.262222222222222,5.85,-,-,-,12-Vir
183.4,-33.79277777777778,6.33,-,-,-,-
183.50833333333333,-45.723888888888894,5.31,-,-,-,-
183.56666666666666,-64.40861111111111,6.22,-,-,-,-
183.67916666666662,53.43472222222222,6.16,-,-,-,-
183.74583333333334,-20.844166666666666,5.83,-,-,-,-
183.78333333333333,-58.74888888888889,2.8,δ,δ-Cru,-,-
183.79166666666669,-10.3125,6.11,-,-,-,-
183.875,-41.91305555555555,6.26,-,-,-,-
183.78333333333333,70.2,5.71,-,-,-,-
183.85416666666666,57.0325,3.31,δ,δ-UMa,-,69-UMa
183.94583333333333,-23.353611111111114,6.54,-,-,-,-
183.95000000000002,-17.541944444444447,2.59,γ,γ-Crv,-,4-Crv
184.00000000000003,14.898888888888889,5.1,-,-,-,6-Com
184.09583333333336,-72.61472222222221,6.22,-,-,-,-
183.92083333333332,72.55083333333333,6.29,-,-,-,-
184.0291666666667,40.66027777777778,5.66,-,-,-,2-CVn
184.08333333333334,23.94527777777778,4.95,-,-,-,7-Com
184.125,33.061388888888885,5.0,-,-,-,-
184.27499999999998,-65.69277777777778,6.06,-,-,-,-
184.2625,-16.69361111111111,6.05,-,-,-,-
184.39166666666665,-67.96083333333334,4.11,ε,ε-Mus,-,-
184.37083333333334,53.191111111111105,5.81,-,-,-,-
184.375,28.93722222222222,5.7,-,-,-,-
184.58333333333334,-79.31222222222222,4.26,β,β-Cha,-,-
184.44583333333333,-36.09388888888889,6.15,-,-,-,-
184.4333333333333,15.144166666666667,6.34,-,-,-,-
184.5375,-3.9544444444444444,6.99,-,-,-,-
184.5375,-3.9486111111111115,6.54,-,-,-,-
184.60833333333335,-64.00305555555556,4.04,ζ,ζ-Cru,-,-
184.6291666666667,30.249166666666667,6.23,-,-,-,-
184.66666666666666,-0.7872222222222223,5.9,-,-,-,13-Vir
184.74583333333334,-55.143055555555556,5.0,-,-,-,-
184.2125,86.43611111111112,6.33,-,-,-,-
184.75833333333333,26.00777777777778,6.48,-,-,-,-
184.82916666666665,23.034722222222225,6.27,-,-,-,8-Com
183.83333333333334,87.7,6.28,-,-,-,-
184.70416666666668,75.16055555555556,5.38,-,-,-,-
184.87083333333334,28.15694444444444,6.33,-,-,-,9-Com
184.97500000000002,-0.6669444444444445,3.89,η,η-Vir,-,15-Vir
184.95000000000002,48.98416666666667,5.29,-,-,-,3-CVn
185.04166666666669,-22.175555555555558,5.97,-,-,-,-
185.11666666666665,-65.84277777777777,6.21,-,-,-,-
185.07916666666668,26.619444444444444,5.54,-,-,-,-
185.07083333333333,26.001944444444444,6.15,-,-,-,-
185.0875,3.3125,4.96,-,-,-,16-Vir
185.13750000000002,-22.215833333333332,5.21,ζ,ζ-Crv,-,5-Crv
185.17916666666667,17.79277777777778,4.74,-,-,-,11-Com
185.17083333333332,27.054722222222225,7.13,-,-,-,-
185.22916666666669,-13.565555555555557,5.14,-,-,-,-
185.3375,-60.401111111111106,3.59,ε,ε-Cru,-,-
185.20833333333337,57.86388888888889,5.55,-,-,-,70-UMa
185.48749999999998,-56.374722222222225,5.92,-,-,-,-
185.52916666666667,-67.52194444444444,5.15,ζ²,ζ²-Mus,-,-
185.54583333333335,-68.30749999999999,5.74,ζ¹,ζ¹-Mus,-,-
185.54166666666669,24.773888888888887,6.19,-,-,-,-
185.70416666666665,-57.67611111111111,5.39,-,-,-,-
185.625,25.84611111111111,4.81,-,-,-,12-Com
185.63333333333335,5.305555555555555,6.4,-,-,-,17-Vir
186.40416666666667,-86.15055555555556,6.33,-,-,-,-
185.80416666666665,-67.63166666666666,6.36,-,-,-,-
185.8375,-24.840555555555554,5.68,-,-,-,6-Crv
185.89583333333334,-35.41277777777778,5.32,-,-,-,-
185.9,-39.30305555555555,6.4,-,-,-,-
185.9333333333333,-38.91111111111111,5.79,-,-,-,-
185.94583333333333,42.54277777777778,6.06,-,-,-,4-CVn
186.00416666666666,51.56222222222222,4.8,-,-,-,5-CVn
186.07500000000002,26.09861111111111,5.18,-,-,-,13-Com
186.18333333333337,-41.384166666666665,6.25,-,-,-,-
186.10833333333335,25.58277777777778,6.42,-,-,-,-
186.32083333333333,-65.77055555555556,6.3,-,-,-,-
186.28333333333333,-42.51444444444444,6.11,-,-,-,-
186.29583333333332,-11.610277777777778,5.95,-,-,-,-
186.325,-27.749166666666667,6.09,-,-,-,-
186.33749999999998,-35.186388888888885,5.73,-,-,-,-
186.3125,23.926111111111112,6.03,-,-,-,-
186.2625,56.777499999999996,5.81,-,-,-,71-UMa
186.27499999999998,63.80277777777778,6.32,-,-,-,-
186.45833333333331,39.01861111111111,5.02,-,-,-,6-CVn
186.625,-63.1225,4.86,-,-,-,-
186.64583333333334,-63.09916666666667,1.33,α¹,α¹-Cru,Acrux,-
186.65,-63.099444444444444,1.73,α²,α²-Cru,-,-
186.6291666666667,-51.450833333333335,4.82,-,-,-,-
186.6,27.26833333333333,4.95,-,-,-,14-Com
186.70000000000002,-48.913333333333334,6.26,-,-,-,-
186.7125,-32.830000000000005,5.55,-,-,-,-
186.85,-63.78916666666667,6.0,-,-,-,-
186.73333333333335,28.26833333333333,4.36,γ,γ-Com,-,15-Com
186.7458333333333,26.825555555555557,5.0,-,-,-,16-Com
186.86666666666665,-58.99194444444444,5.5,-,-,-,-
186.6,71.92972222222222,6.24,-,-,-,-
186.925,8.610277777777778,6.37,-,-,-,-
186.95416666666665,-16.631944444444446,6.35,-,-,-,-
187.00833333333333,-50.230555555555554,3.91,σ,σ-Cen,-,-
187.07500000000002,-64.34138888888889,6.04,-,-,-,-
186.89583333333334,55.71277777777778,5.7,-,-,-,73-UMa
186.96249999999998,-4.615277777777777,6.22,-,-,-,-
187.10416666666669,-61.79527777777778,6.22,-,-,-,-
187.09166666666664,-39.04138888888889,5.44,-,-,-,-
187.1375,-56.407777777777774,6.15,-,-,-,-
187.15833333333336,26.226666666666667,6.54,-,-,-,-
187.18333333333334,25.899166666666666,6.65,-,-,-,-
187.22500000000002,25.912777777777777,5.29,-,-,-,17-Com
187.3583333333333,24.10888888888889,5.48,-,-,-,18-Com
187.4708333333333,-56.52472222222222,5.8,-,-,-,-
187.48749999999998,-41.736111111111114,6.02,-,-,-,-
187.42916666666665,20.89611111111111,5.69,-,-,-,20-Com
187.46249999999998,-16.515555555555554,2.95,δ,δ-Crv,-,7-Crv
187.51666666666668,-13.393055555555556,6.35,-,-,-,-
187.57083333333333,-23.696666666666665,5.63,-,-,-,-
187.48749999999998,58.405833333333334,5.35,-,-,-,74-UMa
187.50833333333333,51.535555555555554,6.21,-,-,-,7-CVn
187.51666666666668,58.7675,6.08,-,-,-,75-UMa
187.78750000000002,-57.11333333333334,1.63,γ,γ-Cru,Gacrux,-
187.81666666666666,-57.08111111111111,6.42,γ,γ-Cru,-,-
187.525,69.20111111111112,4.95,-,-,-,4-Dra
187.75,24.56722222222222,5.46,-,-,-,21-Com
187.70833333333334,53.07666666666667,6.21,-,-,-,-
187.91666666666669,-59.42388888888889,5.48,-,-,-,-
188.04166666666669,-73.00166666666667,5.88,-,-,-,-
187.83750000000003,7.604166666666666,6.05,-,-,-,-
187.97916666666666,-63.50611111111111,5.95,-,-,-,-
187.90833333333333,-5.0525,6.19,-,-,-,-
188.11666666666665,-72.13305555555554,3.87,γ,γ-Mus,-,-
188.01666666666668,-32.53361111111111,6.46,-,-,-,-
188.01666666666668,-16.19611111111111,4.31,η,η-Crv,-,8-Crv
188.15,-13.859166666666667,5.74,-,-,-,-
188.25833333333335,10.295555555555556,6.26,-,-,-,20-Vir
188.34166666666667,-19.791944444444447,6.26,-,-,-,-
188.39166666666668,-12.830277777777777,5.58,-,-,-,-
188.39166666666668,24.283055555555556,6.29,-,-,-,22-Com
188.4416666666667,-9.451944444444443,5.48,-,-,-,21-Vir
188.49583333333337,-49.909444444444446,6.38,-,-,-,-
188.40833333333333,33.2475,5.42,-,-,-,-
188.44583333333335,33.38472222222222,6.24,-,-,-,-
188.43333333333334,41.3575,4.26,β,β-CVn,-,8-CVn
188.59583333333333,-23.396666666666665,2.65,β,β-Crv,-,9-Crv
188.37083333333334,69.78833333333333,3.87,κ,κ-Dra,-,5-Dra
188.675,-44.67333333333333,5.77,-,-,-,-
188.7125,22.629166666666666,4.81,-,-,-,23-Com
188.87083333333334,-61.841944444444444,6.22,-,-,-,-
188.775,18.377222222222223,6.56,-,-,-,24-Com
188.77916666666667,18.376944444444444,5.02,-,-,-,24-Com
188.78333333333336,21.88138888888889,5.85,-,-,-,-
188.9375,-41.02194444444444,5.13,-,-,-,-
188.68333333333334,70.02194444444444,4.94,-,-,-,6-Dra
189.00416666666666,-39.87,5.8,-,-,-,-
188.9916666666667,-20.52722222222222,6.2,-,-,-,-
189.29583333333332,-69.13555555555556,2.69,α,α-Mus,-,-
189.1958333333333,-5.831944444444444,5.87,-,-,-,25-Vir
189.09583333333333,59.48694444444445,5.5,-,-,-,-
189.24166666666665,17.089444444444442,5.68,-,-,-,25-Com
189.42499999999998,-48.54111111111111,3.86,τ,τ-Cen,-,-
189.42499999999998,-27.13888888888889,5.45,-,-,-,-
189.80833333333337,-75.36944444444444,6.49,-,-,-,-
189.51666666666665,3.2824999999999998,6.33,-,-,-,-
189.71666666666664,-67.19305555555556,6.25,-,-,-,-
189.59166666666664,1.8547222222222224,5.71,-,-,-,-
189.625,6.988333333333333,7.08,-,-,-,-
189.68333333333334,-18.25027777777778,6.0,-,-,-,-
189.76250000000002,-30.422222222222224,5.89,-,-,-,-
189.69166666666666,40.87444444444444,6.37,-,-,-,9-CVn
189.75833333333335,22.659444444444443,6.38,-,-,-,-
189.80833333333337,-7.995555555555556,4.66,χ,χ-Vir,-,26-Vir
189.97916666666666,-66.51166666666667,6.26,-,-,-,-
189.77916666666667,21.0625,5.46,-,-,-,26-Com
189.81666666666666,35.95194444444445,6.45,-,-,-,-
189.9666666666667,-39.987500000000004,4.64,-,-,-,-
190.34583333333333,-46.14555555555555,5.84,-,-,-,-
190.37916666666666,-48.959722222222226,2.17,γ,γ-Cen,-,-
190.52083333333331,-69.4075,6.33,-,-,-,-
190.31666666666666,-13.01361111111111,6.08,-,-,-,-
190.31666666666666,-13.015,5.98,-,-,-,-
190.48333333333335,-59.68583333333333,4.93,-,-,-,-
190.39166666666668,10.426388888888889,6.19,-,-,-,27-Vir
190.41250000000002,-1.4494444444444445,3.65,γ,γ-Vir,-,29-Vir
190.41250000000002,-1.4494444444444445,3.68,γ,γ-Vir,-,29-Vir
190.45416666666665,-19.75861111111111,6.03,-,-,-,-
190.47083333333333,10.235555555555555,4.88,ρ,ρ-Vir,-,30-Vir
190.4875,6.806666666666667,5.59,-,-,-,31-Vir
190.70833333333334,-63.058611111111105,5.31,-,-,-,-
190.64583333333334,-48.81305555555555,4.66,-,-,-,-
190.70416666666665,-55.947222222222216,6.08,-,-,-,-
190.38750000000002,62.713055555555556,6.07,-,-,-,76-UMa
190.7875,-56.17611111111111,6.0,-,-,-,-
190.86666666666667,-58.903055555555554,6.4,-,-,-,-
190.85833333333332,-40.17777777777778,6.44,-,-,-,-
190.90833333333333,-1.5769444444444445,5.93,-,-,-,-
190.9916666666667,-36.34916666666667,6.39,-,-,-,-
191.0,-28.323888888888888,5.48,-,-,-,-
190.76666666666665,61.15555555555555,6.38,-,-,-,-
191.25416666666666,-68.83111111111111,6.16,-,-,-,-
191.40416666666667,-60.98111111111111,4.69,ι,ι-Cru,-,-
191.11249999999998,44.10305555555556,6.33,-,-,-,-
191.5666666666667,-68.10805555555555,3.05,β,β-Mus,-,-
191.2458333333333,39.278888888888886,5.95,-,-,-,10-CVn
191.27916666666667,45.44027777777777,4.99,-,-,-,-
191.40416666666667,7.673333333333334,5.22,-,-,-,32-Vir
191.59166666666667,-56.48888888888889,4.65,-,-,-,-
191.59166666666667,9.54,5.67,-,-,-,33-Vir
191.6916666666667,-33.315555555555555,5.86,-,-,-,-
191.65833333333333,16.5775,5.12,-,-,-,27-Com
191.10833333333332,80.6211111111111,6.4,-,-,-,-
191.92916666666665,-59.68861111111111,1.25,β,β-Cru,Mimosa,-
